Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
lacX_2,lacX_2,Protein LacX plasmid,96.622,888,12,888.0,1.0
lacG_2,lacG_2,6-phospho-beta-galactosidase,96.639,1428,29,1428.0,1.0
lacF_1,lacF_1,Lactose transport system permease protein LacF,96.644,864,12,864.0,1.0
group_311,,putative ABC transporter ATP-binding protein,96.649,1731,32,1731.0,1.0
atpG,atpG,ATP synthase gamma chain,96.656,967,14,957.0,1.01
ybiR,ybiR,Inner membrane protein YbiR,96.658,1121,13,1107.0,1.013
group_520,,hypothetical protein,96.667,330,3,330.0,1.0
rpmG3,rpmG3,Large ribosomal subunit protein bL33C,96.667,150,12,150.0,1.0
fluC1,fluC1,Fluoride-specific ion channel FluC 1,96.667,390,12,390.0,1.0
group_129,,Putative universal stress protein,96.667,480,15,480.0,1.0
group_205,,hypothetical protein,96.69,423,12,423.0,1.0
hrcA,hrcA,Heat-inducible transcription repressor HrcA,96.695,1067,12,1059.0,1.008
group_767,,Calcium-transporting ATPase 1,96.712,2676,102,2676.0,1.0
group_156,,hypothetical protein,96.726,336,6,336.0,1.0
yccX,yccX,Acylphosphatase,96.739,276,7,276.0,1.0
group_684,,hypothetical protein,96.743,522,3,522.0,1.0
greA_1,greA_1,Transcription elongation factor GreA,96.753,462,12,462.0,1.0
prs_2,prs_2,Ribose-phosphate pyrophosphokinase,96.764,989,24,990.0,0.999
frr,frr,Ribosome-recycling factor,96.774,558,12,558.0,1.0
group_20,,hypothetical protein,96.774,186,3,186.0,1.0
phoU,phoU,Phosphate-specific transport system accessory protein PhoU,96.784,684,11,684.0,1.0
rny,rny,Ribonuclease Y,96.796,1623,16,1623.0,1.0
adaB,adaB,Methylated-DNA--protein-cysteine methyltransferase inducible,96.798,531,11,531.0,1.0
rpoZ,rpoZ,DNA-directed RNA polymerase subunit omega,96.804,219,12,219.0,1.0
yjbM,yjbM,GTP pyrophosphokinase YjbM,96.81,628,15,627.0,1.002
glnQ_1,glnQ_1,Glutamine transport ATP-binding protein GlnQ,96.819,786,103,786.0,1.0
npr,npr,NADH peroxidase,96.85,1367,10,1365.0,1.001
ganQ,ganQ,Galactooligosaccharides transport system permease protein GanQ,96.853,860,13,858.0,1.002
benM,benM,HTH-type transcriptional regulator BenM,96.857,891,3,891.0,1.0
pyrG,pyrG,CTP synthase,96.858,1623,12,1623.0,1.0
hpf,hpf,Ribosome hibernation promotion factor,96.886,549,12,546.0,1.005
group_271,,hypothetical protein,96.899,258,3,258.0,1.0
yodB,yodB,HTH-type transcriptional regulator YodB,96.901,355,12,357.0,0.994
gadC,gadC,Glutamate/gamma-aminobutyrate antiporter,96.923,1434,8,1434.0,1.0
group_7,,hypothetical protein,96.93,228,12,228.0,1.0
lacA,lacA,Galactose-6-phosphate isomerase subunit LacA,96.97,429,3,429.0,1.0
ybaB,ybaB,Nucleoid-associated protein YbaB,96.97,339,12,330.0,1.027
asd,asd,Aspartate-semialdehyde dehydrogenase,96.978,1059,7,1059.0,1.0
tsf,tsf,Elongation factor Ts,96.979,1026,19,1026.0,1.0
group_65,,PhoH-like protein,96.979,960,12,960.0,1.0
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,96.982,729,3,729.0,1.0
group_505,,hypothetical protein,96.995,366,9,366.0,1.0
pox5,pox5,Pyruvate oxidase,97.015,1820,12,1809.0,1.006
oppD,oppD,Oligopeptide transport ATP-binding protein OppD,97.033,1011,34,1011.0,1.0
group_819,,hypothetical protein,97.037,135,3,135.0,1.0
smc_1,smc_1,Chromosome partition protein Smc,97.039,2916,5,2904.0,1.004
oppC,oppC,Oligopeptide transport system permease protein OppC,97.049,918,12,915.0,1.003
group_291,,hypothetical protein,97.054,645,12,645.0,1.0
group_204,,hypothetical protein,97.059,714,12,714.0,1.0
gamR,gamR,HTH-type transcriptional repressor GamR,97.083,720,3,720.0,1.0
group_265,,hypothetical protein,97.087,309,4,309.0,1.0
group_425,,hypothetical protein,97.096,797,12,792.0,1.006
arlR,arlR,Response regulator ArlR,97.119,729,29,729.0,1.0
group_269,,hypothetical protein,97.133,558,3,558.0,1.0
group_246,,hypothetical protein,97.143,315,12,315.0,1.0
mutS2,mutS2,Endonuclease MutS2,97.157,1864,12,1863.0,1.001
group_742,,hypothetical protein,97.165,1333,38,1305.0,1.021
group_253,,putative HTH-type transcriptional regulator,97.168,462,7,459.0,1.007
group_94,,putative ABC transporter ATP-binding protein,97.187,714,48,711.0,1.004
cggR,cggR,Central glycolytic genes regulator,97.19,1043,12,1032.0,1.011
group_820,,hypothetical protein,97.193,570,3,570.0,1.0
group_613,,hypothetical protein,97.222,252,3,252.0,1.0
yrrK,yrrK,Putative pre-16S rRNA nuclease,97.222,432,12,432.0,1.0
group_223,,hypothetical protein,97.225,1015,7,1008.0,1.007
ganP,ganP,Galactooligosaccharides transport system permease protein GanP,97.271,1368,12,1356.0,1.009
clpP_3,clpP_3,ATP-dependent Clp protease proteolytic subunit,97.279,588,12,588.0,1.0
group_797,,hypothetical protein,97.297,111,1,111.0,1.0
group_532,,hypothetical protein,97.306,297,12,297.0,1.0
levE,levE,PTS system fructose-specific EIIB component,97.342,489,3,489.0,1.0
group_374,,hypothetical protein,97.345,117,12,114.0,1.026
treA,treA,Trehalose-6-phosphate hydrolase,97.371,1659,33,1659.0,1.0
msmX,msmX,Oligosaccharides import ATP-binding protein MsmX,97.373,1104,67,1104.0,1.0
ptsH,ptsH,Phosphocarrier protein HPr,97.378,267,12,267.0,1.0
bipA,bipA,Large ribosomal subunit assembly factor BipA,97.381,1833,38,1833.0,1.0
atpD,atpD,ATP synthase subunit beta,97.434,1445,12,1443.0,1.001
rpsP,rpsP,Small ribosomal subunit protein bS16,97.436,273,12,273.0,1.0
atpH,atpH,ATP synthase subunit delta,97.45,549,12,549.0,1.0
walR,walR,Transcriptional regulatory protein WalR,97.458,721,38,708.0,1.018
lacE_2,lacE_2,PTS system lactose-specific EIICB component,97.468,1698,8,1698.0,1.0
sepF,sepF,Cell division protein SepF,97.471,435,12,435.0,1.0
group_199,,hypothetical protein,97.489,438,11,438.0,1.0
glnM,glnM,putative glutamine ABC transporter permease protein GlnM,97.496,639,25,639.0,1.0
group_181,,hypothetical protein,97.5,240,3,240.0,1.0
nudF,nudF,ADP-ribose pyrophosphatase,97.518,564,12,564.0,1.0
pheT_1,pheT_1,Phenylalanine--tRNA ligase beta subunit,97.531,649,22,648.0,1.002
groEL,groEL,Chaperonin GroEL,97.549,1632,12,1632.0,1.0
group_523,,hypothetical protein,97.554,327,3,327.0,1.0
group_664,,hypothetical protein,97.561,861,13,861.0,1.0
group_566,,hypothetical protein,97.576,165,7,165.0,1.0
atpF,atpF,ATP synthase subunit b,97.605,501,12,501.0,1.0
oppA_2,;oppA_2,hypothetical protein;Oligopeptide-binding protein OppA,97.607,1755,48,1755.0,1.0
group_250,,hypothetical protein,97.634,469,8,465.0,1.009
recR,recR,Recombination protein RecR,97.667,601,12,600.0,1.002
rsmH,rsmH,Ribosomal RNA small subunit methyltransferase H,97.679,953,12,948.0,1.005
pgk,pgk,Phosphoglycerate kinase,97.69,1216,12,1212.0,1.003
pgi,pgi,Glucose-6-phosphate isomerase,97.693,1344,12,1344.0,1.0
rimP,rimP,Ribosome maturation factor RimP,97.694,477,12,477.0,1.0
rpoB,rpoB,DNA-directed RNA polymerase subunit beta RpoB,97.704,3615,12,3615.0,1.0
tig,tig,Trigger factor,97.704,1350,13,1350.0,1.0
rpsB,rpsB,Small ribosomal subunit protein uS2,97.71,786,12,786.0,1.0
group_141,,putative HTH-type transcriptional regulator,97.717,438,3,438.0,1.0
efp_2,efp_2,Elongation factor P,97.719,570,25,570.0,1.0
rplO,rplO,Large ribosomal subunit protein uL15,97.732,443,12,441.0,1.005
gltX,gltX,Glutamate--tRNA ligase,97.733,1500,12,1500.0,1.0
lacB,lacB,Galactose-6-phosphate isomerase subunit LacB,97.743,581,4,576.0,1.009
group_644,,hypothetical protein,97.744,399,8,399.0,1.0
uidA,uidA,Beta-glucuronidase,97.748,222,3,222.0,1.0
group_177,,hypothetical protein,97.753,267,1,267.0,1.0
guaA_2,guaA_2,GMP synthase [glutamine-hydrolyzing],97.758,680,13,669.0,1.016
group_795,,hypothetical protein,97.778,180,3,180.0,1.0
rpsO,rpsO,Small ribosomal subunit protein uS15,97.778,271,12,270.0,1.004
group_6,,hypothetical protein,97.807,231,12,228.0,1.013
ptsI,ptsI,Phosphoenolpyruvate-protein phosphotransferase,97.816,1740,12,1740.0,1.0
glsA2,glsA2,Glutaminase 2,97.828,921,5,921.0,1.0
eno2_2,eno2_2,Enolase 2,97.844,1299,16,1299.0,1.0
ptcA,ptcA,PTS system cellobiose-specific EIIA component,97.859,327,12,327.0,1.0
group_121,,hypothetical protein,97.881,519,13,519.0,1.0
tpiA,tpiA,Triosephosphate isomerase,97.884,760,12,756.0,1.005
gatC_6,gatC_6,PTS system galactitol-specific EIIC component,97.886,1419,3,1419.0,1.0
group_247,,hypothetical protein,97.89,237,8,237.0,1.0
mreB,mreB,Cell shape-determining protein MreB,97.904,1002,27,1002.0,1.0
ykwC_1,ykwC_1,putative oxidoreductase YkwC,97.927,579,2,579.0,1.0
gmuC,gmuC,PTS system oligo-beta-mannoside-specific EIIC component,97.931,1353,22,1353.0,1.0
group_676,,hypothetical protein,97.937,1260,14,1260.0,1.0
group_376,,hypothetical protein,97.938,1794,23,1794.0,1.0
rqcP,rqcP,RQC P-site tRNA stabilizing factor,97.942,244,9,243.0,1.004
mgtB_1,mgtB_1,Magnesium-transporting ATPase P-type 1,97.947,2687,21,2679.0,1.003
pyrE,pyrE,Orotate phosphoribosyltransferase,97.966,643,7,639.0,1.006
group_477,,putative protein,97.987,447,7,447.0,1.0
rpsM,rpsM,Small ribosomal subunit protein uS13,97.989,348,12,348.0,1.0
lacD,lacD,Tagatose 16-diphosphate aldolase,97.992,996,3,996.0,1.0
yydK,yydK,putative HTH-type transcriptional regulator YydK,97.997,699,3,699.0,1.0
group_665,,hypothetical protein,98.0,300,8,300.0,1.0
group_567,,hypothetical protein,98.0,150,9,150.0,1.0
glnQ_3,glnQ_3,Glutamine transport ATP-binding protein GlnQ,98.0,750,152,750.0,1.0
rplS,rplS,Large ribosomal subunit protein bL19,98.006,351,12,351.0,1.0
nusG,nusG,Transcription termination/antitermination protein NusG,98.007,552,12,552.0,1.0
group_716,,hypothetical protein,98.017,353,5,354.0,0.997
pfkA,pfkA,ATP-dependent 6-phosphofructokinase,98.021,960,12,960.0,1.0
gmk_1,gmk_1,Guanylate kinase,98.049,616,12,615.0,1.002
group_527,,hypothetical protein,98.077,312,8,312.0,1.0
trxA,trxA,Thioredoxin,98.077,312,12,312.0,1.0
atpA,atpA,ATP synthase subunit alpha,98.082,1518,12,1512.0,1.004
group_89,,putative transcriptional regulatory protein,98.087,732,12,732.0,1.0
ldh_2,ldh_2,L-lactate dehydrogenase,98.148,972,19,972.0,1.0
mraZ,mraZ,Transcriptional regulator MraZ,98.148,432,12,432.0,1.0
pbuG_3,pbuG_3,Guanine/hypoxanthine permease PbuG,98.174,1314,34,1314.0,1.0
atpB,atpB,ATP synthase subunit a,98.187,717,14,717.0,1.0
infA,infA,Translation initiation factor IF-1,98.198,222,12,222.0,1.0
fusA,fusA,elongation factor G FusA,98.236,2097,36,2097.0,1.0
secE,secE,Protein translocase subunit SecE,98.246,171,12,171.0,1.0
group_551,,hypothetical protein,98.278,814,19,813.0,1.001
phnD2,phnD2,putative ABC transporter phosphonate/phosphite binding protein PhnD2,98.28,930,26,930.0,1.0
yidC2,yidC2,Membrane protein insertase YidC 2,98.288,876,12,876.0,1.0
group_261,,hypothetical protein,98.291,819,12,819.0,1.0
hdfR,hdfR,HTH-type transcriptional regulator HdfR,98.333,953,5,954.0,0.999
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,98.333,660,12,660.0,1.0
greA_2,greA_2,Transcription elongation factor GreA,98.344,483,12,483.0,1.0
ftsL,ftsL,Cell division protein FtsL,98.347,363,17,363.0,1.0
scrA_1,scrA_1,PTS system sucrose-specific EIIBCA component,98.372,1965,35,1965.0,1.0
group_484,,hypothetical protein,98.38,432,3,432.0,1.0
group_236,,hypothetical protein,98.38,432,12,432.0,1.0
pbpA,pbpA,Penicillin-binding protein 2A,98.381,2100,13,2100.0,1.0
ppaX,ppaX,Pyrophosphatase PpaX,98.405,627,3,627.0,1.0
ftsL_3,ftsL_3,Cell division protein FtsL,98.413,378,7,378.0,1.0
sugC,sugC,Trehalose import ATP-binding protein SugC,98.435,1086,94,1086.0,1.0
eno2_1,eno2_1,Enolase 2,98.446,1287,16,1287.0,1.0
group_38,,hypothetical protein,98.45,129,7,129.0,1.0
group_815,,hypothetical protein,98.462,390,3,390.0,1.0
group_134,,hypothetical protein,98.465,457,2,456.0,1.002
walJ,walJ,Exodeoxyribonuclease WalJ,98.467,798,13,798.0,1.0
adk,adk,Adenylate kinase,98.471,655,14,654.0,1.002
group_148,,hypothetical protein,98.473,393,1,393.0,1.0
yvdM,yvdM,Beta-phosphoglucomutase,98.492,667,13,663.0,1.006
dnaB_2,dnaB_2,Replicative helicase loading/DNA remodeling protein DnaB,98.509,1341,12,1341.0,1.0
hpt_2,hpt_2,Hypoxanthine-guanine phosphoribosyltransferase,98.51,537,10,537.0,1.0
psiE,psiE,Protein PsiE,98.519,405,3,405.0,1.0
pyk,pyk,Pyruvate kinase,98.531,1772,12,1770.0,1.001
group_343,,hypothetical protein,98.551,207,3,207.0,1.0
group_115,,hypothetical protein,98.551,552,3,552.0,1.0
rplC,rplC,Large ribosomal subunit protein uL3,98.571,630,12,630.0,1.0
cspA,cspA,Cold shock-like protein CspA,98.571,210,12,210.0,1.0
group_466,,hypothetical protein,98.577,492,10,492.0,1.0
group_570,,hypothetical protein,98.582,141,9,141.0,1.0
nrdI_1~~~nrdI_2,nrdI_1;nrdI_2,Protein NrdI,98.592,426,5,426.0,1.0
atpE,atpE,ATP synthase subunit c,98.592,213,12,213.0,1.0
group_787,,putative HTH-type transcriptional regulator,98.621,441,12,435.0,1.014
group_578,,hypothetical protein,98.639,147,3,147.0,1.0
ssb,ssb,Single-stranded DNA-binding protein,98.651,536,26,519.0,1.033
ribH,ribH,67-dimethyl-8-ribityllumazine synthase,98.674,378,12,378.0,1.0
rplQ,rplQ,Large ribosomal subunit protein bL17,98.698,384,12,384.0,1.0
group_41,,hypothetical protein,98.702,1233,1,1233.0,1.0
thrS,thrS,Threonine--tRNA ligase,98.706,1938,12,1932.0,1.003
nrdR,nrdR,Transcriptional repressor NrdR,98.707,464,12,465.0,0.998
group_436,,hypothetical protein,98.707,696,3,696.0,1.0
frsA,frsA,Esterase FrsA,98.715,1167,1,1167.0,1.0
uup_6,uup_6,ATP-binding protein Uup,98.724,1579,8,1569.0,1.006
group_526,,hypothetical protein,98.73,315,3,315.0,1.0
group_671,,hypothetical protein,98.746,558,11,558.0,1.0
group_670,,hypothetical protein,98.746,558,6,558.0,1.0
acpP,acpP,Acyl carrier protein,98.765,243,12,243.0,1.0
ykwC_2,ykwC_2,putative oxidoreductase YkwC,98.765,324,2,324.0,1.0
def_2,def_2,Peptide deformylase,98.789,414,7,414.0,1.0
nrdF1,nrdF1,Ribonucleoside-diphosphate reductase subunit beta nrdF1,98.801,1001,10,993.0,1.008
group_594,,hypothetical protein,98.802,918,7,918.0,1.0
group_238,,hypothetical protein,98.83,342,12,342.0,1.0
group_185,,hypothetical protein,98.83,513,7,513.0,1.0
group_272,,hypothetical protein,98.87,531,4,531.0,1.0
group_744,,hypothetical protein,98.889,450,7,450.0,1.0
rpoE,rpoE,putative DNA-directed RNA polymerase subunit delta,98.895,557,12,543.0,1.026
group_508,,putative protein,98.898,364,12,363.0,1.003
group_573,,D-lactate dehydrogenase,98.915,1014,12,1014.0,1.0
rnpA,rnpA,Ribonuclease P protein component,98.916,369,12,369.0,1.0
group_647,,hypothetical protein,98.942,378,19,378.0,1.0
groES,groES,Co-chaperonin GroES,98.947,292,12,285.0,1.025
coaE,coaE,Dephospho-CoA kinase,98.995,597,12,597.0,1.0
group_577,,hypothetical protein,98.997,399,3,399.0,1.0
group_347,,hypothetical protein,99.005,201,3,201.0,1.0
rpsE,rpsE,Small ribosomal subunit protein uS5,99.048,525,13,525.0,1.0
rplF,rplF,Large ribosomal subunit protein uL6,99.058,532,12,531.0,1.002
group_582,,hypothetical protein,99.061,213,3,213.0,1.0
group_615,,hypothetical protein,99.074,108,3,108.0,1.0
group_249,,hypothetical protein,99.087,219,16,219.0,1.0
rpsC,rpsC,Small ribosomal subunit protein uS3,99.103,669,12,669.0,1.0
rpoY,rpoY,DNA-directed RNA polymerase subunit epsilon,99.123,228,12,228.0,1.0
rplA,rplA,Large ribosomal subunit protein uL1,99.134,693,13,693.0,1.0
copZ,copZ,Copper chaperone CopZ,99.134,231,3,231.0,1.0
gpmA_1,gpmA_1,23-bisphosphoglycerate-dependent phosphoglycerate mutase,99.134,694,13,693.0,1.001
siwR,;siwR,hypothetical protein;Stress-involved WYL domain-containing regulator,99.143,933,2,933.0,1.0
secG,secG,putative protein-export membrane protein SecG,99.145,236,16,234.0,1.009
yokD,yokD,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD,99.146,820,7,819.0,1.001
rpsG,rpsG,Small ribosomal subunit protein uS7,99.151,471,12,471.0,1.0
pbuG_2,pbuG_2,Guanine/hypoxanthine permease PbuG,99.161,1311,31,1311.0,1.0
group_548,,hypothetical protein,99.197,249,3,249.0,1.0
group_329,,hypothetical protein,99.206,252,3,252.0,1.0
group_245,,hypothetical protein,99.225,258,12,258.0,1.0
group_149,,FMN-binding protein,99.225,387,2,387.0,1.0
group_610,,hypothetical protein,99.251,267,6,267.0,1.0
group_282,,hypothetical protein,99.259,135,3,135.0,1.0
rplK,rplK,Large ribosomal subunit protein uL11,99.296,426,12,426.0,1.0
group_657,,hypothetical protein,99.306,288,3,288.0,1.0
nagB,nagB,Glucosamine-6-phosphate deaminase,99.306,720,12,720.0,1.0
cadA,cadA,Cadmium-transporting ATPase,99.317,1908,7,1902.0,1.003
rplM,rplM,Large ribosomal subunit protein uL13,99.324,445,12,444.0,1.002
fba,fba,Fructose-bisphosphate aldolase,99.346,928,12,918.0,1.011
rplD,rplD,Large ribosomal subunit protein uL4,99.353,629,12,618.0,1.018
clcA_2,clcA_2,H(+)/Cl(-) exchange transporter ClcA,99.356,1574,12,1554.0,1.013
rplU,rplU,Large ribosomal subunit protein bL21,99.359,314,12,312.0,1.006
nrdF,nrdF,Ribonucleoside-diphosphate reductase 2 subunit beta,99.368,1008,6,1008.0,1.0
oppB,oppB,Oligopeptide transport system permease protein OppB,99.377,963,12,963.0,1.0
group_557,,hypothetical protein,99.379,484,12,483.0,1.002
group_672,,hypothetical protein,99.444,846,15,846.0,1.0
rplE,rplE,Large ribosomal subunit protein uL5,99.448,543,12,543.0,1.0
group_675,,hypothetical protein,99.451,548,5,546.0,1.004
rplN,rplN,Large ribosomal subunit protein uL14,99.458,369,12,369.0,1.0
group_21,,hypothetical protein,99.462,186,12,186.0,1.0
rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,99.468,942,12,939.0,1.003
rpmF,rpmF,Large ribosomal subunit protein bL32,99.479,192,12,192.0,1.0
rpsK,rpsK,Small ribosomal subunit protein uS11,99.487,390,12,390.0,1.0
rpsH,rpsH,Small ribosomal subunit protein uS8,99.499,399,12,399.0,1.0
rps1,rps1,Small ribosomal subunit protein bS1,99.5,1201,34,1200.0,1.001
gap,gap,Glyceraldehyde-3-phosphate dehydrogenase,99.508,1018,12,1017.0,1.001
rpsL,rpsL,Small ribosomal subunit protein uS12,99.51,409,12,408.0,1.002
rplB,rplB,Large ribosomal subunit protein uL2,99.522,840,12,837.0,1.004
aadR,aadR,Transcriptional activatory protein AadR,99.524,630,3,630.0,1.0
group_104,,hypothetical protein,99.537,648,1,648.0,1.0
copY,copY,Transcriptional repressor CopY,99.54,435,13,435.0,1.0
rplP,rplP,Large ribosomal subunit protein uL16,99.543,438,12,438.0,1.0
group_333,,hypothetical protein,99.55,222,12,222.0,1.0
rqcH,rqcH,Rqc2 RqcH,99.567,1704,13,1692.0,1.007
garK,garK,Glycerate 2-kinase,99.571,1131,17,1137.0,0.995
dexB,dexB,Glucan 16-alpha-glucosidase,99.571,1617,54,1617.0,1.0
yjjB,yjjB,succinate transporter subunit YjjB,99.575,471,11,471.0,1.0
veg,veg,Protein Veg,99.583,240,12,240.0,1.0
group_273,,hypothetical protein,99.588,243,10,243.0,1.0
alaS,alaS,Alanine--tRNA ligase,99.588,2649,14,2649.0,1.0
adhE,adhE,Aldehyde-alcohol dehydrogenase,99.592,2610,13,2610.0,1.0
rpmE2,rpmE2,Large ribosomal subunit protein bL31B,99.603,252,12,252.0,1.0
hflX,hflX,GTPase HflX,99.61,1281,12,1281.0,1.0
cydD,cydD,Glutathione/L-cysteine transport system ATP-binding/permease protein CydD,99.623,1818,37,1818.0,1.0
ptpB_2,ptpB_2,Triple specificity protein phosphatase PtpB,99.627,804,19,804.0,1.0
hup,hup,DNA-binding protein HU,99.638,276,16,276.0,1.0
group_659,,hypothetical protein,99.649,285,2,285.0,1.0
rpsS,rpsS,Small ribosomal subunit protein uS19,99.653,288,12,288.0,1.0
group_326,,hypothetical protein,99.656,291,13,291.0,1.0
group_313,,hypothetical protein,99.656,903,27,873.0,1.034
rpsF,rpsF,Small ribosomal subunit protein bS6,99.663,297,12,297.0,1.0
rplW,rplW,Large ribosomal subunit protein uL23,99.663,297,12,297.0,1.0
rpmA,rpmA,Large ribosomal subunit protein bL27,99.667,300,12,300.0,1.0
gatC_4,gatC_4,Glutamyl-tRNA(Gln) amidotransferase subunit C,99.67,303,12,303.0,1.0
dnaE,dnaE,DNA polymerase III subunit alpha,99.673,3117,20,3117.0,1.0
group_292,,hypothetical protein,99.673,6759,37,6705.0,1.008
gpmA_3~~~gpmA_5,gpmA_3;gpmA_5,23-bisphosphoglycerate-dependent phosphoglycerate mutase,99.693,651,12,651.0,1.0
guaA_3,guaA_3,GMP synthase [glutamine-hydrolyzing],99.708,684,3,684.0,1.0
polC_2,polC_2,DNA polymerase III PolC-type,99.711,534,13,534.0,1.0
thrP_2,thrP_2,Threonine/serine transporter ThrP,99.713,1392,24,1392.0,1.0
rplV,rplV,Large ribosomal subunit protein uL22,99.718,354,12,354.0,1.0
rplT_2~~~rplT,rplT_2;rplT,Large ribosomal subunit protein bL20,99.72,358,12,357.0,1.003
group_303,,hypothetical protein,99.723,723,3,723.0,1.0
menH_2,menH_2,2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase,99.733,750,16,750.0,1.0
mscL,mscL,Large-conductance mechanosensitive channel,99.735,378,12,378.0,1.0
group_632,ptpB_1,Triple specificity protein phosphatase PtpB,99.743,777,8,777.0,1.0
rpsI,rpsI,Small ribosomal subunit protein uS9,99.747,396,12,396.0,1.0
group_295,,hypothetical protein,99.752,1209,20,1209.0,1.0
noc,noc,Nucleoid occlusion protein,99.773,882,27,882.0,1.0
group_304,,hypothetical protein,99.778,900,22,900.0,1.0
bcaP_1~~~bcaP_2,bcaP_1;bcaP_2,Branched-chain amino acid permease BcaP,99.784,1389,18,1389.0,1.0
nrdI_2,nrdI_2,Protein NrdI,99.784,462,7,462.0,1.0
group_631,,putative transporter,99.786,1401,12,1401.0,1.0
luxS,luxS,S-ribosylhomocysteine lyase,99.79,477,6,477.0,1.0
darB,darB,Cyclic di-AMP receptor B,99.796,489,12,489.0,1.0
group_308,,hypothetical protein,99.797,492,11,492.0,1.0
group_323,,hypothetical protein,99.808,522,7,522.0,1.0
group_113,,hypothetical protein,99.825,573,1,573.0,1.0
helD,helD,DNA helicase IV,99.826,2295,12,2295.0,1.0
rpsD,rpsD,Small ribosomal subunit protein uS4,99.837,613,12,612.0,1.002
group_302,,hypothetical protein,99.84,624,12,624.0,1.0
group_299,,hypothetical protein,99.841,627,6,627.0,1.0
group_321,,Calcium-transporting ATPase 1,99.851,2685,58,2685.0,1.0
hrtA~~~lolD,hrtA;lolD,Putative hemin import ATP-binding protein HrtA;Lipoprotein-releasing system ATP-binding protein LolD,99.853,678,61,678.0,1.0
gatD,gatD,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,99.854,684,12,684.0,1.0
vanR,vanR,Regulatory protein VanR,99.854,687,13,687.0,1.0
group_307,,hypothetical protein,99.855,690,3,690.0,1.0
yflS,yflS,Putative malate transporter YflS,99.859,1426,24,1416.0,1.007
rsmG,rsmG,Ribosomal RNA small subunit methyltransferase G,99.861,720,12,720.0,1.0
group_318,,hypothetical protein,99.864,758,12,738.0,1.027
bglH_5,bglH_5,Aryl-phospho-beta-D-glucosidase BglH,99.865,1479,50,1479.0,1.0
group_301,,hypothetical protein,99.869,762,3,762.0,1.0
exoA_2,exoA_2,Exodeoxyribonuclease,99.869,765,3,765.0,1.0
group_277,,hypothetical protein,99.872,783,12,783.0,1.0
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,99.874,792,12,792.0,1.0
uup_8,uup_8,ATP-binding protein Uup,99.875,1602,48,1602.0,1.0
sorA_1,sorA_1,PTS system sorbose-specific EIIC component,99.876,823,12,804.0,1.024
ybbH_1,ybbH_1,putative HTH-type transcriptional regulator YbbH,99.878,819,6,819.0,1.0
ybbH_2,ybbH_2,putative HTH-type transcriptional regulator YbbH,99.883,852,15,852.0,1.0
coaA,coaA,Pantothenate kinase,99.883,852,4,852.0,1.0
btuD_2,;btuD_2,Multidrug efflux system ATP-binding protein;Vitamin B12 import ATP-binding protein BtuD,99.889,913,25,897.0,1.018
pepF~~~pepF1,pepF;pepF1,Oligopeptidase PepF;Oligoendopeptidase F plasmid,99.89,1812,12,1812.0,1.0
bglF_3,bglF_3,PTS system beta-glucoside-specific EIIBCA component,99.893,1875,47,1875.0,1.0
ccpA_2,ccpA_2,Catabolite control protein A,99.899,987,14,987.0,1.0
manX,manX,PTS system mannose-specific EIIAB component,99.9,1026,12,999.0,1.027
mupG~~~mupG_2,mupG;mupG_2,6-phospho-N-acetylmuramidase,99.904,1041,8,1041.0,1.0
clpE_1,clpE_1,ATP-dependent Clp protease ATP-binding subunit ClpE,99.906,2118,71,2118.0,1.0
group_634,,hypothetical protein,99.917,1200,14,1200.0,1.0
sbnD_1,sbnD_1,Staphyloferrin B transporter,99.918,1215,15,1215.0,1.0
yhaP,yhaP,putative protein YhaP,99.919,1227,14,1227.0,1.0
dltD,dltD,Protein DltD,99.923,1302,12,1302.0,1.0
group_660,,hypothetical protein,99.924,1320,5,1320.0,1.0
licC_2,licC_2,Lichenan permease IIC component,99.924,1323,19,1323.0,1.0
thrP_1,thrP_1,Threonine/serine transporter ThrP,99.928,1383,27,1383.0,1.0
bcaP_2,bcaP_2,Branched-chain amino acid permease BcaP,99.929,1401,20,1401.0,1.0
pepD,pepD,Dipeptidase,99.929,1413,32,1413.0,1.0
ycaM_2,ycaM_2,Inner membrane transporter YcaM,99.931,1443,34,1443.0,1.0
glcA,glcA,Glycolate permease GlcA,99.934,1512,18,1512.0,1.0
dltA,dltA,D-alanine--D-alanyl carrier protein ligase,99.934,1519,12,1509.0,1.007
murE,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase,99.936,1572,13,1572.0,1.0
scrA_2,scrA_2,PTS system sucrose-specific EIIBCA component,99.949,1945,31,1944.0,1.001
fruA,fruA,PTS system fructose-specific EIIABC component,99.95,1994,18,1986.0,1.004
yicI,;yicI,hypothetical protein;Alpha-xylosidase,99.957,2304,7,2304.0,1.0
galE_2,galE_2,UDP-glucose 4-epimerase,100.0,150,46,180.0,0.833
