Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
ybhL_2,ybhL_2,Inner membrane protein YbhL,96.078,718,23,714.0,1.006
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,96.087,2038,11,2019.0,1.009
uup_5~~~comA_1~~~uup_9,uup_5;comA_1;uup_9,ATP-binding protein Uup;Transport/processing ATP-binding protein ComA,96.093,1587,24,1587.0,1.0
mltF_2,mltF_2,Membrane-bound lytic murein transglycosylase F,96.097,1614,15,1614.0,1.0
group_557,,hypothetical protein,96.105,1335,6,1335.0,1.0
nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,96.11,2211,11,2211.0,1.0
glnA,glnA,Glutamine synthetase,96.114,1338,11,1338.0,1.0
vmlR_2,;vmlR_2,hypothetical protein;Ribosome protection protein VmlR,96.117,1525,22,1509.0,1.011
group_780,,hypothetical protein,96.119,438,11,438.0,1.0
lacE_2,lacE_2,PTS system lactose-specific EIICB component,96.127,1704,11,1704.0,1.0
mreC,mreC,Cell shape-determining protein MreC,96.127,852,11,852.0,1.0
fluC1,fluC1,Fluoride-specific ion channel FluC 1,96.154,390,11,390.0,1.0
lacB,lacB,Galactose-6-phosphate isomerase subunit LacB,96.181,581,3,576.0,1.009
gyrB,gyrB,DNA gyrase subunit B,96.189,1968,35,1968.0,1.0
group_669,,hypothetical protein,96.19,420,11,420.0,1.0
ftsH,ftsH,ATP-dependent zinc metalloprotease FtsH,96.192,2127,11,2127.0,1.0
oxc_2~~~oxc_1~~~oxc,oxc_2;oxc_1;oxc,Oxalyl-CoA decarboxylase,96.2,1737,5,1737.0,1.0
rpoC,rpoC,DNA-directed RNA polymerase subunit beta RpoC,96.242,3672,11,3672.0,1.0
walK,walK,Sensor histidine kinase WalK,96.25,1871,19,1851.0,1.011
group_96,,Putative membrane protein insertion efficiency factor,96.259,294,11,294.0,1.0
group_10,,hypothetical protein,96.263,677,12,669.0,1.012
phnE,phnE,Phosphate-import permease protein PhnE,96.269,804,13,804.0,1.0
group_690,,hypothetical protein,96.274,1181,2,1182.0,0.999
group_852,,hypothetical protein,96.296,216,2,216.0,1.0
group_89,,hypothetical protein,96.296,297,2,297.0,1.0
fluC2,fluC2,Fluoride-specific ion channel FluC 2,96.296,363,10,363.0,1.0
ddlA,ddlA,D-alanine--D-alanine ligase A,96.296,1089,12,1086.0,1.003
gatB,gatB,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,96.296,1438,18,1431.0,1.005
glmM,glmM,Phosphoglucosamine mutase,96.313,1356,11,1356.0,1.0
yerH,yerH,putative lipoprotein YerH,96.316,1140,11,1140.0,1.0
group_779,,hypothetical protein,96.33,327,11,327.0,1.0
hpf,hpf,Ribosome hibernation promotion factor,96.337,549,11,546.0,1.005
group_303,,hypothetical protein,96.341,492,5,492.0,1.0
htrA,htrA,Serine protease Do-like HtrA,96.35,1221,17,1221.0,1.0
prs_1,prs_1,Ribose-phosphate pyrophosphokinase,96.356,988,22,990.0,0.998
group_756,,Nucleoid-associated protein,96.364,339,11,330.0,1.027
atpC,atpC,ATP synthase epsilon chain,96.372,441,11,441.0,1.0
nrnA,nrnA,putative bifunctional oligoribonuclease and PAP phosphatase NrnA,96.377,966,11,966.0,1.0
mutS2,mutS2,Endonuclease MutS2,96.379,1878,11,1878.0,1.0
group_645,,hypothetical protein,96.386,498,2,498.0,1.0
prs_2,prs_2,Ribose-phosphate pyrophosphokinase,96.399,972,25,972.0,1.0
scrA_3,scrA_3,PTS system sucrose-specific EIIBCA component,96.399,1954,25,1944.0,1.005
glyQ,glyQ,Glycine--tRNA ligase alpha subunit,96.405,918,12,918.0,1.0
serS,serS,Serine--tRNA ligase,96.415,1311,11,1311.0,1.0
dnaK,dnaK,Chaperone protein DnaK,96.421,1872,11,1872.0,1.0
glnQ_3,glnQ_3,Glutamine transport ATP-binding protein GlnQ,96.438,786,72,786.0,1.0
group_648,,Acid shock protein,96.444,450,6,450.0,1.0
group_491,,Nucleoside triphosphate/diphosphate phosphatase,96.447,591,2,591.0,1.0
rnj,rnj,Ribonuclease J,96.467,1313,11,1302.0,1.008
ybiR,;ybiR,hypothetical protein;Inner membrane protein YbiR,96.477,1107,12,1107.0,1.0
era,era,GTPase Era,96.48,909,15,909.0,1.0
gtaB,gtaB,UTP--glucose-1-phosphate uridylyltransferase,96.48,909,12,909.0,1.0
oppF,oppF,Oligopeptide transport ATP-binding protein OppF,96.491,969,29,969.0,1.0
group_292,,hypothetical protein,96.497,885,7,885.0,1.0
pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),96.502,1659,6,1659.0,1.0
upp,upp,Uracil phosphoribosyltransferase,96.508,632,11,630.0,1.003
purA,purA,Adenylosuccinate synthetase,96.512,1292,11,1290.0,1.002
secY_2,secY_2,Protein translocase subunit SecY,96.528,1298,12,1296.0,1.002
group_298,,hypothetical protein,96.552,277,3,423.0,0.655
group_512,,hypothetical protein,96.552,522,2,522.0,1.0
group_446,,hypothetical protein,96.552,435,15,435.0,1.0
clpY,clpY,ATP-dependent protease ATPase subunit ClpY,96.552,1398,23,1395.0,1.002
dps,dps,DNA protection during starvation protein,96.581,468,11,468.0,1.0
yfbR,yfbR,5'-deoxynucleotidase YfbR,96.589,645,11,645.0,1.0
yodB,yodB,HTH-type transcriptional regulator YodB,96.62,355,8,357.0,0.994
lacX_1,lacX_1,Protein LacX plasmid,96.622,903,12,888.0,1.017
phoU,phoU,Phosphate-specific transport system accessory protein PhoU,96.633,683,6,684.0,0.999
yjbM,yjbM,GTP pyrophosphokinase YjbM,96.651,627,11,627.0,1.0
menA_1,menA_1,14-dihydroxy-2-naphthoate octaprenyltransferase,96.656,927,2,927.0,1.0
atpG,atpG,ATP synthase gamma chain,96.656,970,11,957.0,1.014
rpmG3,rpmG3,Large ribosomal subunit protein bL33C,96.667,150,11,150.0,1.0
group_623,,hypothetical protein,96.667,300,7,300.0,1.0
uvrB_2,uvrB_2,UvrABC system protein B,96.667,2875,18,2874.0,1.0
group_428,,Putative universal stress protein,96.667,480,13,480.0,1.0
uup_5~~~potA_1~~~potA_2,uup_5;potA_1;potA_2,ATP-binding protein Uup;Spermidine/putrescine import ATP-binding protein PotA,96.667,1104,64,1104.0,1.0
group_667,,hypothetical protein,96.69,423,11,423.0,1.0
hrcA,hrcA,Heat-inducible transcription repressor HrcA,96.695,1077,11,1059.0,1.017
group_810,,putative ABC transporter ATP-binding protein,96.707,1731,47,1731.0,1.0
alaS,alaS,Alanine--tRNA ligase,96.708,2649,12,2649.0,1.0
rqcP,rqcP,RQC P-site tRNA stabilizing factor,96.708,245,8,243.0,1.008
yccX,yccX,Acylphosphatase,96.739,276,6,276.0,1.0
hdfR_1,hdfR_1,HTH-type transcriptional regulator HdfR,96.745,891,2,891.0,1.0
greA_2,greA_2,Transcription elongation factor GreA,96.753,468,12,462.0,1.013
lacF_3,lacF_3,Lactose transport system permease protein LacF,96.759,864,11,864.0,1.0
yrrK,yrrK,Putative pre-16S rRNA nuclease,96.759,432,11,432.0,1.0
group_763,,hypothetical protein,96.764,309,2,309.0,1.0
frr,frr,Ribosome-recycling factor,96.774,558,11,558.0,1.0
group_152,,hypothetical protein,96.774,186,2,186.0,1.0
group_745,,hypothetical protein,96.779,714,11,714.0,1.0
group_793,,hypothetical protein,96.787,249,7,249.0,1.0
group_396,,hypothetical protein,96.795,624,9,624.0,1.0
rny,rny,Ribonuclease Y,96.796,1623,15,1623.0,1.0
adaB,adaB,Methylated-DNA--protein-cysteine methyltransferase inducible,96.798,531,3,531.0,1.0
rpoZ,rpoZ,DNA-directed RNA polymerase subunit omega,96.804,219,11,219.0,1.0
group_405,,hypothetical protein,96.842,570,2,570.0,1.0
arlR,arlR,Response regulator ArlR,96.845,729,26,729.0,1.0
def_2,def_2,Peptide deformylase,96.852,413,6,414.0,0.998
ganQ,ganQ,Galactooligosaccharides transport system permease protein GanQ,96.853,860,12,858.0,1.002
pyrG,pyrG,CTP synthase,96.858,1623,11,1623.0,1.0
group_772,,hypothetical protein,96.875,288,4,288.0,1.0
group_253,,PhoH-like protein,96.875,960,11,960.0,1.0
group_738,,hypothetical protein,96.899,258,2,258.0,1.0
cggR,cggR,Central glycolytic genes regulator,96.899,1042,11,1032.0,1.01
npr,npr,NADH peroxidase,96.923,1370,9,1365.0,1.004
group_128,,hypothetical protein,96.93,228,11,228.0,1.0
group_844,,hypothetical protein,96.935,1331,35,1305.0,1.02
clpP,clpP,ATP-dependent Clp protease proteolytic subunit,96.939,588,11,588.0,1.0
nagR_3,nagR_3,HTH-type transcriptional repressor NagR,96.944,720,2,720.0,1.0
group_715,,hypothetical protein,96.953,558,2,558.0,1.0
group_585,,hypothetical protein,96.97,165,6,165.0,1.0
oppA_3~~~oppA_5,oppA_3;oppA_5,Oligopeptide-binding protein OppA,96.97,1758,42,1758.0,1.0
lacA,lacA,Galactose-6-phosphate isomerase subunit LacA,96.97,429,2,429.0,1.0
bglH_1~~~bglH_3,bglH_1;bglH_3,Aryl-phospho-beta-D-glucosidase BglH,96.97,1495,55,1494.0,1.001
gpsB_2,gpsB_2,Cell cycle adapter protein GpsB,96.985,792,12,792.0,1.0
pepDA_1,pepDA_1,Dipeptidase A,96.992,1431,55,1425.0,1.004
pox5,pox5,Pyruvate oxidase,97.015,1821,11,1809.0,1.007
group_233,,putative HTH-type transcriptional regulator,97.032,438,2,438.0,1.0
oppD,oppD,Oligopeptide transport ATP-binding protein OppD,97.033,1011,29,1011.0,1.0
group_240,,hypothetical protein,97.037,135,2,135.0,1.0
oppC,oppC,Oligopeptide transport system permease protein OppC,97.049,918,11,915.0,1.003
group_652,,hypothetical protein,97.059,681,12,681.0,1.0
tsf,tsf,Elongation factor Ts,97.076,1026,18,1026.0,1.0
group_367,,hypothetical protein,97.096,794,11,792.0,1.003
yicL_2~~~yicL_1,yicL_2;yicL_1,putative inner membrane transporter YicL,97.097,930,17,930.0,1.0
levE,levE,PTS system fructose-specific EIIB component,97.137,489,2,489.0,1.0
group_781,,hypothetical protein,97.143,315,11,315.0,1.0
group_234,,hypothetical protein,97.143,848,7,837.0,1.013
group_773,,putative HTH-type transcriptional regulator,97.168,462,6,459.0,1.007
group_351,,putative ABC transporter ATP-binding protein,97.187,711,39,711.0,1.0
ganP,ganP,Galactooligosaccharides transport system permease protein GanP,97.198,1366,11,1356.0,1.007
group_617,,hypothetical protein,97.222,252,2,252.0,1.0
sepF,sepF,Cell division protein SepF,97.241,436,11,435.0,1.002
group_661,,hypothetical protein,97.26,438,10,438.0,1.0
rimP,rimP,Ribosome maturation factor RimP,97.275,477,11,477.0,1.0
yydK,yydK,putative HTH-type transcriptional regulator YydK,97.282,699,2,699.0,1.0
atpD,atpD,ATP synthase subunit beta,97.295,1446,11,1443.0,1.002
group_87,,hypothetical protein,97.306,297,11,297.0,1.0
group_688,,hypothetical protein,97.321,112,2,156.0,0.718
oppA_2~~~oppA_3,oppA_2;oppA_3;,Oligopeptide-binding protein OppA;hypothetical protein,97.329,1623,44,1611.0,1.007
group_615,,hypothetical protein,97.333,150,8,150.0,1.0
recR,recR,Recombination protein RecR,97.333,601,11,600.0,1.002
group_172,,hypothetical protein,97.345,116,11,114.0,1.018
efp_1,efp_1,Elongation factor P,97.368,570,23,570.0,1.0
msmX,msmX,Oligosaccharides import ATP-binding protein MsmX,97.373,1105,53,1104.0,1.001
bglR~~~uidA_2~~~uidA_1,bglR;uidA_2;uidA_1,Beta-glucuronidase,97.378,267,2,1797.0,0.149
uup_9,uup_9,ATP-binding protein Uup,97.378,1602,37,1602.0,1.0
bipA,bipA,Large ribosomal subunit assembly factor BipA,97.381,1833,33,1833.0,1.0
atpF,atpF,ATP synthase subunit b,97.405,501,11,501.0,1.0
rpsP,rpsP,Small ribosomal subunit protein bS16,97.436,273,11,273.0,1.0
group_588,,hypothetical protein,97.445,861,11,861.0,1.0
group_492,,hypothetical protein,97.45,353,8,354.0,0.997
atpH_1,atpH_1,ATP synthase subunit delta,97.45,549,8,549.0,1.0
walR,walR,Transcriptional regulatory protein WalR,97.458,721,38,708.0,1.018
lacE_2~~~lacE_3~~~lacE_1,lacE_2;lacE_3;lacE_1,PTS system lactose-specific EIICB component,97.468,1698,5,1698.0,1.0
glnM,glnM,putative glutamine ABC transporter permease protein GlnM,97.496,639,25,639.0,1.0
group_748,,hypothetical protein,97.5,240,2,240.0,1.0
nudF,nudF,ADP-ribose pyrophosphatase,97.518,564,11,564.0,1.0
pheT_2,pheT_2,Phenylalanine--tRNA ligase beta subunit,97.531,659,22,648.0,1.017
gltX,gltX,Glutamate--tRNA ligase,97.533,1500,11,1500.0,1.0
group_628,,hypothetical protein,97.54,1260,14,1260.0,1.0
groEL,groEL,Chaperonin GroEL,97.549,1632,11,1632.0,1.0
adhE_2~~~adhE_1~~~adhE,adhE_2;adhE_1;adhE,Aldehyde-alcohol dehydrogenase,97.551,2610,12,2610.0,1.0
glcA,glcA,Glycolate permease GlcA,97.553,1512,27,1512.0,1.0
tig,tig,Trigger factor,97.556,1350,12,1350.0,1.0
bglH_4,bglH_4,Aryl-phospho-beta-D-glucosidase BglH,97.561,1478,49,1476.0,1.001
ptsI,ptsI,Phosphoenolpyruvate-protein phosphotransferase,97.586,1740,11,1740.0,1.0
cspA,cspA,Cold shock-like protein CspA,97.619,210,8,210.0,1.0
pepD,pepD,Dipeptidase,97.648,1491,28,1488.0,1.002
rsmH,rsmH,Ribosomal RNA small subunit methyltransferase H,97.679,957,11,948.0,1.009
pgk,pgk,Phosphoglycerate kinase,97.69,1216,11,1212.0,1.003
pgi,pgi,Glucose-6-phosphate isomerase,97.693,1344,11,1344.0,1.0
rpoB,rpoB,DNA-directed RNA polymerase subunit beta RpoB,97.704,3615,11,3615.0,1.0
mreB,mreB,Cell shape-determining protein MreB,97.705,1002,23,1002.0,1.0
rpsB,rpsB,Small ribosomal subunit protein uS2,97.71,786,11,786.0,1.0
group_58,,hypothetical protein,97.715,1794,25,1794.0,1.0
gpmA_1,gpmA_1,23-bisphosphoglycerate-dependent phosphoglycerate mutase,97.727,660,11,660.0,1.0
group_865,,hypothetical protein,97.731,573,2,573.0,1.0
rplO,rplO,Large ribosomal subunit protein uL15,97.732,443,15,441.0,1.005
tpiA,tpiA,Triosephosphate isomerase,97.751,760,11,756.0,1.005
ptsH,ptsH,Phosphocarrier protein HPr,97.753,267,11,267.0,1.0
hpt_1,hpt_1,Hypoxanthine-guanine phosphoribosyltransferase,97.765,537,9,537.0,1.0
group_461,,hypothetical protein,97.778,180,2,180.0,1.0
rpsO,rpsO,Small ribosomal subunit protein uS15,97.778,271,11,270.0,1.004
group_129,,hypothetical protein,97.807,231,11,228.0,1.013
pyrE,pyrE,Orotate phosphoribosyltransferase,97.809,643,6,639.0,1.006
nusG,nusG,Transcription termination/antitermination protein NusG,97.826,552,11,552.0,1.0
ldh_2,ldh_2,L-lactate dehydrogenase,97.84,972,23,972.0,1.0
eno2_2,eno2_2,Enolase 2,97.844,1299,16,1299.0,1.0
ptcA,ptcA,PTS system cellobiose-specific EIIA component,97.859,327,12,327.0,1.0
ganS,ganS,Galactooligosaccharide-binding protein,97.865,1218,17,1218.0,1.0
atpA,atpA,ATP synthase subunit alpha,97.884,1517,11,1512.0,1.003
group_771,,hypothetical protein,97.89,237,7,237.0,1.0
scrB_2,scrB_2,Sucrose-6-phosphate hydrolase,97.891,1470,16,1470.0,1.0
luxS,luxS,S-ribosylhomocysteine lyase,97.904,477,5,477.0,1.0
group_20,,hypothetical protein,97.917,432,2,432.0,1.0
group_750,gmuC_1,PTS system oligo-beta-mannoside-specific EIIC component,97.931,1353,23,1353.0,1.0
gatC_1,gatC_1,PTS system galactitol-specific EIIC component,97.956,1419,2,1419.0,1.0
group_716,,hypothetical protein,97.959,147,2,147.0,1.0
group_15,,putative protein,97.987,447,11,447.0,1.0
lacD,lacD,Tagatose 16-diphosphate aldolase,97.992,996,2,996.0,1.0
glnQ_1,glnQ_1,Glutamine transport ATP-binding protein GlnQ,98.0,750,138,750.0,1.0
pfkA,pfkA,ATP-dependent 6-phosphofructokinase,98.021,960,11,960.0,1.0
mgtA,mgtA,Magnesium-transporting ATPase P-type 1,98.022,2690,19,2679.0,1.004
gmk_1,gmk_1,Guanylate kinase,98.049,615,11,615.0,1.0
trxA,trxA,Thioredoxin,98.077,312,11,312.0,1.0
group_84,,hypothetical protein,98.077,312,7,312.0,1.0
efp_2,efp_2,Elongation factor P,98.08,573,22,573.0,1.0
group_378,,putative transcriptional regulatory protein,98.087,732,11,732.0,1.0
tagU_2~~~tagU_1,tagU_2;tagU_1,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,98.109,1005,16,1005.0,1.0
group_784,,hypothetical protein,98.148,432,11,432.0,1.0
ftsL_2,ftsL_2,Cell division protein FtsL,98.148,378,6,378.0,1.0
mraZ,mraZ,Transcriptional regulator MraZ,98.148,432,12,432.0,1.0
group_709,,hypothetical protein,98.155,814,17,813.0,1.001
sugC,sugC,Trehalose import ATP-binding protein SugC,98.158,1086,82,1086.0,1.0
yflS,yflS,Putative malate transporter YflS,98.164,1426,23,1416.0,1.007
group_650,,hypothetical protein,98.174,219,15,219.0,1.0
pbuG_3,pbuG_3,Guanine/hypoxanthine permease PbuG,98.178,1372,29,1371.0,1.001
atpB,atpB,ATP synthase subunit a,98.187,717,13,717.0,1.0
infA,infA,Translation initiation factor IF-1,98.198,222,11,222.0,1.0
group_682,,hypothetical protein,98.205,390,2,390.0,1.0
fusA,fusA,elongation factor G FusA,98.236,2097,28,2097.0,1.0
secE,secE,Protein translocase subunit SecE,98.246,171,11,171.0,1.0
group_580,,Deoxyadenosine kinase,98.253,648,23,648.0,1.0
rpsM,rpsM,Small ribosomal subunit protein uS13,98.276,348,11,348.0,1.0
phnD2_2,phnD2_2,putative ABC transporter phosphonate/phosphite binding protein PhnD2,98.28,930,24,930.0,1.0
yidC2,yidC2,Membrane protein insertase YidC 2,98.288,876,11,876.0,1.0
rplS,rplS,Large ribosomal subunit protein bL19,98.291,351,11,351.0,1.0
group_886,,hypothetical protein,98.34,723,6,723.0,1.0
greA_1,greA_1,Transcription elongation factor GreA,98.344,483,11,483.0,1.0
thrS,thrS,Threonine--tRNA ligase,98.344,1938,11,1932.0,1.003
ftsL_1,ftsL_1,Cell division protein FtsL,98.347,363,15,363.0,1.0
acpP,acpP,Acyl carrier protein,98.354,243,11,243.0,1.0
tagK_3,tagK_3,D-tagatose-1-phosphate kinase,98.361,920,11,915.0,1.005
pbpA,pbpA,Penicillin-binding protein 2A,98.381,2100,12,2100.0,1.0
group_614,,hypothetical protein,98.387,558,7,558.0,1.0
ppaX,ppaX,Pyrophosphatase PpaX,98.405,627,2,627.0,1.0
group_836,,hypothetical protein,98.413,252,2,252.0,1.0
rplC,rplC,Large ribosomal subunit protein uL3,98.413,630,11,630.0,1.0
rplQ,rplQ,Large ribosomal subunit protein bL17,98.438,384,11,384.0,1.0
eno2_1,eno2_1,Enolase 2,98.446,1287,16,1287.0,1.0
group_168,,hypothetical protein,98.45,129,6,129.0,1.0
group_592,,hypothetical protein,98.463,846,12,846.0,1.0
adk,adk,Adenylate kinase,98.471,655,12,654.0,1.002
yvdM_2,yvdM_2,Beta-phosphoglucomutase,98.492,667,11,663.0,1.006
dnaB_1,dnaB_1,Replicative helicase loading/DNA remodeling protein DnaB,98.509,1341,11,1341.0,1.0
group_833,,hypothetical protein,98.519,270,2,270.0,1.0
psiE,psiE,Protein PsiE,98.519,405,2,405.0,1.0
pyk,pyk,Pyruvate kinase,98.531,1772,11,1770.0,1.001
fruA,fruA,PTS system fructose-specific EIIABC component,98.54,1991,15,1986.0,1.003
group_683,,hypothetical protein,98.582,141,8,141.0,1.0
groES,groES,Co-chaperonin GroES,98.596,292,11,285.0,1.025
helD,helD,DNA helicase IV,98.606,2295,11,2295.0,1.0
group_54,,putative protein,98.623,364,11,363.0,1.003
rnpA,rnpA,Ribonuclease P protein component,98.645,369,11,369.0,1.0
ssb,ssb,Single-stranded DNA-binding protein,98.651,536,21,519.0,1.033
group_843,,hypothetical protein,98.667,450,10,450.0,1.0
tcyP,tcyP,L-cystine uptake protein TcyP,98.683,1443,2,1443.0,1.0
rpoY,rpoY,DNA-directed RNA polymerase subunit epsilon,98.684,228,12,228.0,1.0
group_792,,hypothetical protein,98.696,690,2,690.0,1.0
pbuG_2,pbuG_2,Guanine/hypoxanthine permease PbuG,98.703,1311,26,1311.0,1.0
ybiV,ybiV,Sugar phosphatase YbiV,98.728,797,15,786.0,1.014
group_82,,hypothetical protein,98.73,315,2,315.0,1.0
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,98.737,792,11,792.0,1.0
ycaM_1,ycaM_1,Inner membrane transporter YcaM,98.755,1505,26,1650.0,0.912
rutB,rutB,Ureidoacrylate amidohydrolase RutB,98.765,546,8,552.0,0.989
yxdM,yxdM,ABC transporter permease protein YxdM,98.769,1869,25,1869.0,1.0
group_424,,hypothetical protein,98.78,492,8,492.0,1.0
group_789,,hypothetical protein,98.83,342,11,342.0,1.0
group_382,,hypothetical protein,98.851,696,2,696.0,1.0
uup_5,;uup_5,putative ABC transporter ATP-binding/permease protein;ATP-binding protein Uup,98.853,1569,5,1569.0,1.0
group_795,,hypothetical protein,98.889,900,20,900.0,1.0
rpoE,rpoE,putative DNA-directed RNA polymerase subunit delta,98.895,561,15,543.0,1.033
group_649,,hypothetical protein,98.911,918,6,918.0,1.0
group_854,,hypothetical protein,98.916,646,11,645.0,1.002
group_808,,putative ABC transporter ATP-binding protein,98.92,1851,41,1851.0,1.0
pbpX_2,pbpX_2,Putative penicillin-binding protein PbpX,98.921,927,3,927.0,1.0
nrdR,nrdR,Transcriptional repressor NrdR,98.922,464,11,465.0,0.998
group_596,,hypothetical protein,98.942,378,17,378.0,1.0
ybbH_1,ybbH_1,putative HTH-type transcriptional regulator YbbH,98.944,852,14,852.0,1.0
rpsC,rpsC,Small ribosomal subunit protein uS3,98.954,669,11,669.0,1.0
group_627,,hypothetical protein,98.958,288,2,288.0,1.0
group_799,,hypothetical protein,98.969,873,15,873.0,1.0
darB,darB,Cyclic di-AMP receptor B,98.978,489,11,489.0,1.0
coaE,coaE,Dephospho-CoA kinase,98.995,597,11,597.0,1.0
group_676,,hypothetical protein,98.997,399,2,399.0,1.0
amiE,amiE,N-acetylmuramyl-L-alanine amidase,98.997,1020,12,1020.0,1.0
pspB,pspB,Putative phosphoserine phosphatase 2,99.0,600,5,600.0,1.0
group_140,,hypothetical protein,99.005,201,2,201.0,1.0
group_800,,hypothetical protein,99.006,870,16,870.0,1.0
group_626,,D-lactate dehydrogenase,99.014,1014,11,1014.0,1.0
group_729,,hypothetical protein,99.025,513,6,513.0,1.0
rplU,rplU,Large ribosomal subunit protein bL21,99.038,314,11,312.0,1.006
rpsE,rpsE,Small ribosomal subunit protein uS5,99.048,525,11,525.0,1.0
rplF,rplF,Large ribosomal subunit protein uL6,99.058,532,11,531.0,1.002
bglF_4,bglF_4,PTS system beta-glucoside-specific EIIBCA component,99.059,2019,38,2019.0,1.0
rplK,rplK,Large ribosomal subunit protein uL11,99.061,426,11,426.0,1.0
atpH_2,atpH_2,ATP synthase subunit c,99.061,213,11,213.0,1.0
menH_2,menH_2,2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase,99.067,750,15,750.0,1.0
yoaB_1,;yoaB_1,Calcium-transporting ATPase 1,99.069,2685,60,2685.0,1.0
group_3,,hypothetical protein,99.074,108,2,108.0,1.0
noc,noc,Nucleoid occlusion protein,99.093,882,25,882.0,1.0
group_875,,hypothetical protein,99.099,444,3,444.0,1.0
group_796,btuD_2,Vitamin B12 import ATP-binding protein BtuD,99.108,913,18,897.0,1.018
guaA_2,guaA_2,GMP synthase [glutamine-hydrolyzing],99.123,684,2,684.0,1.0
nanE,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase,99.134,693,6,693.0,1.0
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,99.134,694,11,693.0,1.001
rplA,rplA,Large ribosomal subunit protein uL1,99.134,697,11,693.0,1.006
group_866,ybbH_2,putative HTH-type transcriptional regulator YbbH,99.145,819,4,819.0,1.0
secG,secG,putative protein-export membrane protein SecG,99.145,236,15,234.0,1.009
rpsG,rpsG,Small ribosomal subunit protein uS7,99.151,471,11,471.0,1.0
yokD,yokD,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD,99.155,828,6,828.0,1.0
group_640,,hypothetical protein,99.156,237,2,237.0,1.0
group_879,ycaM_4,Inner membrane transporter YcaM,99.168,1443,24,1443.0,1.0
dinG_2,dinG_2,3'-5' exonuclease DinG,99.169,963,15,963.0,1.0
group_806,,hypothetical protein,99.171,603,17,603.0,1.0
group_858,,hypothetical protein,99.176,849,16,849.0,1.0
group_823,,hypothetical protein,99.177,243,6,243.0,1.0
yhaP,yhaP,putative protein YhaP,99.185,1227,14,1227.0,1.0
group_115,,hypothetical protein,99.197,249,2,249.0,1.0
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,99.209,759,11,759.0,1.0
group_783,,hypothetical protein,99.225,258,11,258.0,1.0
group_837,,hypothetical protein,99.234,783,9,783.0,1.0
crp,crp,cAMP-activated global transcriptional regulator CRP,99.248,681,7,681.0,1.0
group_633,,hypothetical protein,99.251,267,5,267.0,1.0
ptpB_2,ptpB_2,Triple specificity protein phosphatase PtpB,99.254,804,20,804.0,1.0
group_831,,hypothetical protein,99.259,135,2,135.0,1.0
hrtA,hrtA,Putative hemin import ATP-binding protein HrtA,99.263,678,59,678.0,1.0
rpsL,rpsL,Small ribosomal subunit protein uS12,99.265,410,11,408.0,1.005
bcaP_2,bcaP_2,Branched-chain amino acid permease BcaP,99.28,1389,16,1389.0,1.0
rplB,rplB,Large ribosomal subunit protein uL2,99.283,840,11,837.0,1.004
rcsC,rcsC,Sensor histidine kinase RcsC,99.302,1146,18,1146.0,1.0
rsmG,rsmG,Ribosomal RNA small subunit methyltransferase G,99.306,720,11,720.0,1.0
nagB,nagB,Glucosamine-6-phosphate deaminase,99.306,720,11,720.0,1.0
group_809,,hypothetical protein,99.324,1776,6,1776.0,1.0
rplM,rplM,Large ribosomal subunit protein uL13,99.324,445,11,444.0,1.002
clcA_1,clcA_1,H(+)/Cl(-) exchange transporter ClcA,99.343,1536,11,1521.0,1.01
rplD,rplD,Large ribosomal subunit protein uL4,99.353,624,11,618.0,1.01
nrdF1,nrdF1,Ribonucleoside-diphosphate reductase subunit beta nrdF1,99.358,945,6,945.0,1.0
rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,99.361,942,11,939.0,1.003
yjjB,yjjB,succinate transporter subunit YjjB,99.363,471,10,471.0,1.0
pepDA_3,pepDA_3,Dipeptidase A,99.372,1434,48,1434.0,1.0
oppB,oppB,Oligopeptide transport system permease protein OppB,99.377,963,11,963.0,1.0
group_739,,hypothetical protein,99.379,484,11,483.0,1.002
group_534,,hypothetical protein,99.38,807,3,807.0,1.0
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,99.389,819,11,819.0,1.0
group_560,,hypothetical protein,99.394,1320,4,1320.0,1.0
group_591,,hypothetical protein,99.417,1200,16,1200.0,1.0
rps1,rps1,Small ribosomal subunit protein bS1,99.417,1201,31,1200.0,1.001
yicL_1,yicL_1,putative inner membrane transporter YicL,99.441,894,20,894.0,1.0
rplE,rplE,Large ribosomal subunit protein uL5,99.448,544,11,543.0,1.002
group_561,,hypothetical protein,99.454,915,11,915.0,1.0
rplN,rplN,Large ribosomal subunit protein uL14,99.458,369,11,369.0,1.0
