sbnD_1,sbnD_1,Staphyloferrin B transporter,DLKHCADP_01475,FKLDPHGP_01616
group_273,,hypothetical protein,DLKHCADP_01647,FKLDPHGP_01594
rplF,rplF,Large ribosomal subunit protein uL6,DLKHCADP_01881,FKLDPHGP_01046
group_272,,hypothetical protein,DLKHCADP_00295,FKLDPHGP_01128
group_271,,hypothetical protein,DLKHCADP_01834,FKLDPHGP_01071
rplE,rplE,Large ribosomal subunit protein uL5,DLKHCADP_01878,FKLDPHGP_01043
group_270,,hypothetical protein,DLKHCADP_01854,FKLDPHGP_01091
rhaS_1,rhaS_1,HTH-type transcriptional activator RhaS,DLKHCADP_00303,FKLDPHGP_01136
rpsQ,rpsQ,Small ribosomal subunit protein uS17,DLKHCADP_01875,FKLDPHGP_01040
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,DLKHCADP_01839,FKLDPHGP_01076
rplB,rplB,Large ribosomal subunit protein uL2,DLKHCADP_01869,FKLDPHGP_01034
nusG,nusG,Transcription termination/antitermination protein NusG,DLKHCADP_00312,FKLDPHGP_01095
purA,purA,Adenylosuccinate synthetase,DLKHCADP_00297,FKLDPHGP_01130
secY,secY,Protein translocase subunit SecY,DLKHCADP_01886,FKLDPHGP_01051
group_269,,hypothetical protein,DLKHCADP_01849,FKLDPHGP_01086
purB,purB,Adenylosuccinate lyase,DLKHCADP_00298,FKLDPHGP_01131
rimI_1,rimI_1,[Ribosomal protein bS18]-alanine N-acetyltransferase,DLKHCADP_00337,FKLDPHGP_01120
ecfA1,ecfA1,Energy-coupling factor transporter ATP-binding protein EcfA1,DLKHCADP_01894,FKLDPHGP_01059
groES,groES,Co-chaperonin GroES,DLKHCADP_01181,FKLDPHGP_01147
yvdD,yvdD,LOG family protein YvdD,DLKHCADP_01178,FKLDPHGP_01144
rpsS,rpsS,Small ribosomal subunit protein uS19,DLKHCADP_01870,FKLDPHGP_01035
group_268,,hypothetical protein,DLKHCADP_00294,FKLDPHGP_01127
rplJ,rplJ,Large ribosomal subunit protein uL10,DLKHCADP_00318,FKLDPHGP_01101
rplW,rplW,Large ribosomal subunit protein uL23,DLKHCADP_01868,FKLDPHGP_01033
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,DLKHCADP_00333,FKLDPHGP_01116
group_267,,hypothetical protein,DLKHCADP_00331,FKLDPHGP_01114
pepC,pepC,Aminopeptidase C,DLKHCADP_01838,FKLDPHGP_01075
yajL,yajL,Protein/nucleic acid deglycase 3,DLKHCADP_01830,FKLDPHGP_01067
group_266,,hypothetical protein,DLKHCADP_00300,FKLDPHGP_01133
licT_5,licT_5,Transcription antiterminator LicT,DLKHCADP_01845,FKLDPHGP_01082
qorB,qorB,Quinone oxidoreductase 2,DLKHCADP_01829,FKLDPHGP_01066
rpsJ,rpsJ,Small ribosomal subunit protein uS10,DLKHCADP_01865,FKLDPHGP_01030
group_265,,hypothetical protein,DLKHCADP_00301,FKLDPHGP_01134
recR,recR,Recombination protein RecR,DLKHCADP_00327,FKLDPHGP_01110
clcA_1,clcA_1,H(+)/Cl(-) exchange transporter ClcA,DLKHCADP_00293,FKLDPHGP_01126
group_264,,hypothetical protein,DLKHCADP_00320,FKLDPHGP_01103
radA,radA,DNA repair protein RadA,DLKHCADP_01840,FKLDPHGP_01077
czrA,czrA,HTH-type transcriptional repressor CzrA,DLKHCADP_01832,FKLDPHGP_01069
czcD,czcD,Cadmium cobalt and zinc/H(+)-K(+) antiporter,DLKHCADP_01833,FKLDPHGP_01070
darA,darA,Cyclic di-AMP receptor A,DLKHCADP_00330,FKLDPHGP_01113
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,DLKHCADP_00322,FKLDPHGP_01105
group_263,,hypothetical protein,DLKHCADP_00291,FKLDPHGP_01124
rplD,rplD,Large ribosomal subunit protein uL4,DLKHCADP_01867,FKLDPHGP_01032
ybaB,ybaB,Nucleoid-associated protein YbaB,DLKHCADP_00326,FKLDPHGP_01109
group_262,,hypothetical protein,DLKHCADP_00292,FKLDPHGP_01125
cysS,cysS,Cysteine--tRNA ligase,DLKHCADP_01842,FKLDPHGP_01079
lacG_1,lacG_1,6-phospho-beta-galactosidase,DLKHCADP_01848,FKLDPHGP_01085
rplC,rplC,Large ribosomal subunit protein uL3,DLKHCADP_01866,FKLDPHGP_01031
smc_3,smc_3,Chromosome partition protein Smc,DLKHCADP_00290,FKLDPHGP_01123
yabA,yabA,Replication initiation control protein YabA,DLKHCADP_00332,FKLDPHGP_01115
rpsM,rpsM,Small ribosomal subunit protein uS13,DLKHCADP_01890,FKLDPHGP_01055
rplV,rplV,Large ribosomal subunit protein uL22,DLKHCADP_01871,FKLDPHGP_01036
tmk,tmk,Thymidylate kinase,DLKHCADP_00329,FKLDPHGP_01112
rplR,rplR,Large ribosomal subunit protein uL18,DLKHCADP_01882,FKLDPHGP_01047
lacF_2,lacF_2,PTS system lactose-specific EIIA component,DLKHCADP_01846,FKLDPHGP_01083
rex,rex,Redox-sensing transcriptional repressor Rex,DLKHCADP_01177,FKLDPHGP_01143
tcyL,tcyL,L-cystine transport system permease protein TcyL,DLKHCADP_00315,FKLDPHGP_01098
tcyN,tcyN,L-cystine import ATP-binding protein TcyN,DLKHCADP_00316,FKLDPHGP_01099
rplL,rplL,Large ribosomal subunit protein bL12,DLKHCADP_00319,FKLDPHGP_01102
group_261,,hypothetical protein,DLKHCADP_00309,FKLDPHGP_01140
smc_2,smc_2,Chromosome partition protein Smc,DLKHCADP_00289,FKLDPHGP_01122
gltX,gltX,Glutamate--tRNA ligase,DLKHCADP_01841,FKLDPHGP_01078
rplN,rplN,Large ribosomal subunit protein uL14,DLKHCADP_01876,FKLDPHGP_01041
xylB,xylB,Xylulose kinase,DLKHCADP_01851,FKLDPHGP_01088
scrB_2~~~scrB_1,scrB_2;scrB_1,Sucrose-6-phosphate hydrolase,DLKHCADP_00308;DLKHCADP_00307,FKLDPHGP_01139
adk,adk,Adenylate kinase,DLKHCADP_01887,FKLDPHGP_01052
group_260,,hypothetical protein,DLKHCADP_01837,FKLDPHGP_01074
rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,DLKHCADP_01892,FKLDPHGP_01057
lysS,lysS,Lysine--tRNA ligase,DLKHCADP_01580,FKLDPHGP_01020
rplQ,rplQ,Large ribosomal subunit protein bL17,DLKHCADP_01893,FKLDPHGP_01058
rpsC,rpsC,Small ribosomal subunit protein uS3,DLKHCADP_01872,FKLDPHGP_01037
rpsK,rpsK,Small ribosomal subunit protein uS11,DLKHCADP_01891,FKLDPHGP_01056
group_259,,hypothetical protein,DLKHCADP_01861,FKLDPHGP_01026
gpmA_5,gpmA_5,23-bisphosphoglycerate-dependent phosphoglycerate mutase,DLKHCADP_01836,FKLDPHGP_01073
group_258,,Beta-glucosidase BoGH3B;hypothetical protein;Beta-xylosidase,DLKHCADP_00305;DLKHCADP_00304,FKLDPHGP_01137
rpsI,rpsI,Small ribosomal subunit protein uS9,DLKHCADP_01827,FKLDPHGP_01064
rpsH,rpsH,Small ribosomal subunit protein uS8,DLKHCADP_01880,FKLDPHGP_01045
gpmA_4,gpmA_4,23-bisphosphoglycerate-dependent phosphoglycerate mutase,DLKHCADP_01831,FKLDPHGP_01068
lacE_1,lacE_1,PTS system lactose-specific EIICB component,DLKHCADP_01847,FKLDPHGP_01084
rpsL,rpsL,Small ribosomal subunit protein uS12,DLKHCADP_01862,FKLDPHGP_01027
dxs,dxs,1-deoxy-D-xylulose-5-phosphate synthase,DLKHCADP_01853,FKLDPHGP_01090
rplA,rplA,Large ribosomal subunit protein uL1,DLKHCADP_00314,FKLDPHGP_01097
guaC,guaC,GMP reductase,DLKHCADP_00296,FKLDPHGP_01129
dusB,dusB,tRNA-dihydrouridine synthase B,DLKHCADP_01579,FKLDPHGP_01019
dnaX,dnaX,DNA polymerase III subunit tau,DLKHCADP_00325,FKLDPHGP_01108
rplK,rplK,Large ribosomal subunit protein uL11,DLKHCADP_00313,FKLDPHGP_01096
hepT,hepT,Heptaprenyl diphosphate synthase component 2,DLKHCADP_01855,FKLDPHGP_01092
rpmJ,rpmJ,Large ribosomal subunit protein bL36,DLKHCADP_01889,FKLDPHGP_01054
rplP,rplP,Large ribosomal subunit protein uL16,DLKHCADP_01873,FKLDPHGP_01038
tsaB,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,DLKHCADP_00336,FKLDPHGP_01119
rplO,rplO,Large ribosomal subunit protein uL15,DLKHCADP_01885,FKLDPHGP_01050
group_257,,hypothetical protein,DLKHCADP_01828,FKLDPHGP_01065
ettA,ettA,Energy-dependent translational throttle protein EttA,DLKHCADP_01176,FKLDPHGP_01142
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,DLKHCADP_00338,FKLDPHGP_01121
mrnC,mrnC,Mini-ribonuclease 3,DLKHCADP_01843,FKLDPHGP_01080
rplM,rplM,Large ribosomal subunit protein uL13,DLKHCADP_01826,FKLDPHGP_01063
rpmG3,rpmG3,Large ribosomal subunit protein bL33C,DLKHCADP_00310,FKLDPHGP_01093
group_256,,hypothetical protein,DLKHCADP_00334,FKLDPHGP_01117
scrA_1,scrA_1,PTS system sucrose-specific EIIBCA component,DLKHCADP_00306,FKLDPHGP_01138
idi,idi,Isopentenyl-diphosphate Delta-isomerase,DLKHCADP_00299,FKLDPHGP_01132
secE,secE,Protein translocase subunit SecE,DLKHCADP_00311,FKLDPHGP_01094
tadA_1,tadA_1,tRNA-specific adenosine deaminase,DLKHCADP_00324,FKLDPHGP_01107
group_255,,Putative TrmH family tRNA/rRNA methyltransferase,DLKHCADP_01844,FKLDPHGP_01081
rpmD,rpmD,Large ribosomal subunit protein uL30,DLKHCADP_01884,FKLDPHGP_01049
fusA,fusA,elongation factor G FusA,DLKHCADP_01864,FKLDPHGP_01029
group_254,,hypothetical protein,DLKHCADP_00323,FKLDPHGP_01106
rpsZ,rpsZ,Small ribosomal subunit protein uS14,DLKHCADP_01879,FKLDPHGP_01044
group_253,,putative HTH-type transcriptional regulator,DLKHCADP_01179,FKLDPHGP_01145
group_252,,hypothetical protein,DLKHCADP_01835,FKLDPHGP_01072
group_251,,hypothetical protein,DLKHCADP_01180,FKLDPHGP_01146
group_250,,hypothetical protein,DLKHCADP_01175,FKLDPHGP_01141
rpsG,rpsG,Small ribosomal subunit protein uS7,DLKHCADP_01863,FKLDPHGP_01028
rpmC,rpmC,Large ribosomal subunit protein uL29,DLKHCADP_01874,FKLDPHGP_01039
garK,garK,Glycerate 2-kinase,DLKHCADP_01852,FKLDPHGP_01089
clpC,clpC,Negative regulator of genetic competence ClpC/MecB,DLKHCADP_01858,FKLDPHGP_01023
artJ,artJ,ABC transporter arginine-binding protein 1,DLKHCADP_00317,FKLDPHGP_01100
group_249,,hypothetical protein,DLKHCADP_01850,FKLDPHGP_01087
truA,truA,tRNA pseudouridine synthase A,DLKHCADP_01825,FKLDPHGP_01062
infA,infA,Translation initiation factor IF-1,DLKHCADP_01888,FKLDPHGP_01053
ecfT_2,ecfT_2,Energy-coupling factor transporter transmembrane protein EcfT,DLKHCADP_01824,FKLDPHGP_01061
group_248,,hypothetical protein,DLKHCADP_00321,FKLDPHGP_01104
uctC,uctC,Acetyl-CoA:oxalate CoA-transferase,DLKHCADP_00302,FKLDPHGP_01135
folT,folT,Folate transporter FolT,DLKHCADP_00335,FKLDPHGP_01118
rpoB,rpoB,DNA-directed RNA polymerase subunit beta RpoB,DLKHCADP_01859,FKLDPHGP_01024
rpoC,rpoC,DNA-directed RNA polymerase subunit beta RpoC,DLKHCADP_01860,FKLDPHGP_01025
group_247,,hypothetical protein,DLKHCADP_00328,FKLDPHGP_01111
rplX,rplX,Large ribosomal subunit protein uL24,DLKHCADP_01877,FKLDPHGP_01042
rpsE,rpsE,Small ribosomal subunit protein uS5,DLKHCADP_01883,FKLDPHGP_01048
mutL,mutL,DNA mismatch repair protein MutL,DLKHCADP_00276,FKLDPHGP_01686
ruvA,ruvA,Holliday junction branch migration complex subunit RuvA,DLKHCADP_00277,FKLDPHGP_01687
mutS,mutS,DNA mismatch repair protein MutS,DLKHCADP_00275,FKLDPHGP_01685
dinB_1,dinB_1,DNA polymerase IV,DLKHCADP_00281,FKLDPHGP_01691
group_246,,hypothetical protein,DLKHCADP_00287,FKLDPHGP_01697
zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,DLKHCADP_00280,FKLDPHGP_01690
alaS,alaS,Alanine--tRNA ligase,DLKHCADP_00284,FKLDPHGP_01694
yrrK,yrrK,Putative pre-16S rRNA nuclease,DLKHCADP_00286,FKLDPHGP_01696
group_245,,hypothetical protein,DLKHCADP_00285,FKLDPHGP_01695
ruvB,ruvB,Holliday junction branch migration complex subunit RuvB,DLKHCADP_00278,FKLDPHGP_01688
nrnA,nrnA,putative bifunctional oligoribonuclease and PAP phosphatase NrnA,DLKHCADP_00282,FKLDPHGP_01692
uup_3,uup_3,ATP-binding protein Uup,DLKHCADP_00274,FKLDPHGP_01684
group_244,,hypothetical protein,DLKHCADP_00288,FKLDPHGP_01698
cshB,cshB,DEAD-box ATP-dependent RNA helicase CshB,DLKHCADP_00283,FKLDPHGP_01693
group_243,,hypothetical protein,DLKHCADP_00279,FKLDPHGP_01689
yumC,yumC,Ferredoxin--NADP reductase 2,DLKHCADP_00272,FKLDPHGP_01720
group_242,,hypothetical protein,DLKHCADP_00270,FKLDPHGP_01718
group_241,,hypothetical protein,DLKHCADP_00265,FKLDPHGP_01713
yslB,yslB,putative protein YslB,DLKHCADP_00254,FKLDPHGP_01701
group_240,,hypothetical protein,DLKHCADP_00266,FKLDPHGP_01714
yugI,yugI,General stress protein 13,DLKHCADP_00273,FKLDPHGP_01721
pepQ,pepQ,Xaa-Pro dipeptidase,DLKHCADP_00261,FKLDPHGP_01708
group_239,,hypothetical protein,DLKHCADP_00268,FKLDPHGP_01716
pepV_1,pepV_1,Beta-Ala-Xaa dipeptidase,DLKHCADP_00264,FKLDPHGP_01712
rdgB,rdgB,dITP/XTP pyrophosphatase,DLKHCADP_00256,FKLDPHGP_01703
ykuT,ykuT,putative MscS family protein YkuT,DLKHCADP_00258,FKLDPHGP_01705
mutSB,mutSB,Putative endonuclease MutS2,DLKHCADP_00252,FKLDPHGP_01699
group_238,,hypothetical protein,DLKHCADP_00260,FKLDPHGP_01707
ccpA_1,ccpA_1,Catabolite control protein A,DLKHCADP_00262,FKLDPHGP_01709
yutF,yutF,5'-nucleotidase YutF,DLKHCADP_00269,FKLDPHGP_01717
group_237,ackA_1,Acetate kinase,DLKHCADP_00257,FKLDPHGP_01704
group_236,,hypothetical protein,DLKHCADP_00259,FKLDPHGP_01706
mtgA_2,mtgA_2,Biosynthetic peptidoglycan transglycosylase,DLKHCADP_00263,FKLDPHGP_01711
dedA,dedA,DedA family protein,DLKHCADP_00271,FKLDPHGP_01719
murI,murI,Glutamate racemase,DLKHCADP_00255,FKLDPHGP_01702
group_235,,hypothetical protein,DLKHCADP_00267,FKLDPHGP_01715
trxA,trxA,Thioredoxin,DLKHCADP_00253,FKLDPHGP_01700
group_234,,hypothetical protein,DLKHCADP_00225,FKLDPHGP_00978
tagK_1,tagK_1,D-tagatose-1-phosphate kinase,DLKHCADP_00197,FKLDPHGP_00903
rpmE2,rpmE2,Large ribosomal subunit protein bL31B,DLKHCADP_01373,FKLDPHGP_01003
group_233,,hypothetical protein,DLKHCADP_00223,FKLDPHGP_00976
rpsN2,rpsN2,Small ribosomal subunit protein uS14A,DLKHCADP_00352,FKLDPHGP_00910
rpoE,rpoE,putative DNA-directed RNA polymerase subunit delta,DLKHCADP_00214,FKLDPHGP_00967
group_232,,hypothetical protein,DLKHCADP_00375,FKLDPHGP_00932
tyrS,tyrS,Tyrosine--tRNA ligase,DLKHCADP_00343,FKLDPHGP_00920
group_231,,hypothetical protein,DLKHCADP_00355,FKLDPHGP_00907
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,DLKHCADP_00216,FKLDPHGP_00969
group_230,,hypothetical protein,DLKHCADP_01424,FKLDPHGP_00990
group_229,,hypothetical protein,DLKHCADP_00221,FKLDPHGP_00974
purR,purR,Purine biosynthesis transcriptional repressor PurR,DLKHCADP_00240,FKLDPHGP_00952
tilS,tilS,tRNA(Ile)-lysidine synthase,DLKHCADP_01241,FKLDPHGP_01015
pth,pth,Peptidyl-tRNA hydrolase,DLKHCADP_01246,FKLDPHGP_01010
pepE_1,pepE_1,Aminopeptidase E,DLKHCADP_00339,FKLDPHGP_00924
group_228,,hypothetical protein,DLKHCADP_00230,FKLDPHGP_00983
rnmV,rnmV,Ribonuclease M5,DLKHCADP_00237,FKLDPHGP_00949
pucK,pucK,Uric acid permease PucK,DLKHCADP_00217,FKLDPHGP_00970
pepE_2,pepE_2,Aminopeptidase E,DLKHCADP_00341,FKLDPHGP_00922
xpt,xpt,Xanthine phosphoribosyltransferase,DLKHCADP_00218,FKLDPHGP_00971
ganQ,ganQ,Galactooligosaccharides transport system permease protein GanQ,DLKHCADP_00251,FKLDPHGP_00963
azoR,azoR,FMN dependent NADH:quinone oxidoreductase,DLKHCADP_00226,FKLDPHGP_00979
bglK_1,bglK_1,Beta-glucoside kinase,DLKHCADP_00367,FKLDPHGP_00939
gmuC,gmuC,PTS system oligo-beta-mannoside-specific EIIC component,DLKHCADP_00377,FKLDPHGP_00930
group_227,,hypothetical protein,DLKHCADP_00229,FKLDPHGP_00982
group_226,,hypothetical protein,DLKHCADP_00361,FKLDPHGP_00945
ganP,ganP,Galactooligosaccharides transport system permease protein GanP,DLKHCADP_00250,FKLDPHGP_00962
glcU_2,glcU_2,Glucose uptake protein GlcU,DLKHCADP_00348,FKLDPHGP_00914
group_225,,hypothetical protein,DLKHCADP_01566,FKLDPHGP_00882
group_224,,hypothetical protein,DLKHCADP_00212,FKLDPHGP_00965
murF,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,DLKHCADP_01374,FKLDPHGP_01004
bglH_1,bglH_1,Aryl-phospho-beta-D-glucosidase BglH,DLKHCADP_00368,FKLDPHGP_00938
ptcB,ptcB,PTS system galactose-specific EIIB component,DLKHCADP_00370,FKLDPHGP_00936
group_223,,hypothetical protein,DLKHCADP_00222,FKLDPHGP_00975
glmU,glmU,Bifunctional protein GlmU,DLKHCADP_00241,FKLDPHGP_00953
ptcA,ptcA,PTS system cellobiose-specific EIIA component,DLKHCADP_00371,FKLDPHGP_00935
group_222,,hypothetical protein,DLKHCADP_00364,FKLDPHGP_00942
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,DLKHCADP_00238,FKLDPHGP_00950
plsY_1,plsY_1,Glycerol-3-phosphate acyltransferase,DLKHCADP_00345,FKLDPHGP_00918
group_221,,hypothetical protein,DLKHCADP_01382,FKLDPHGP_01000
licC_1,licC_1,Lichenan permease IIC component,DLKHCADP_00369,FKLDPHGP_00937
group_220,,hypothetical protein,DLKHCADP_00194,FKLDPHGP_00885
bglA_2,bglA_2,Aryl-phospho-beta-D-glucosidase BglA,DLKHCADP_00379,FKLDPHGP_00928
group_219,,hypothetical protein,DLKHCADP_01240,FKLDPHGP_01014
cshA,cshA,ATP-dependent RNA helicase CshA,DLKHCADP_01375,FKLDPHGP_01005
acpS,acpS,Holo-[acyl-carrier-protein] synthase,DLKHCADP_01376,FKLDPHGP_01006
group_218,,hypothetical protein,DLKHCADP_00195,FKLDPHGP_00884
pepDA_4~~~pepDA_3~~~pepDA_2,pepDA_4;pepDA_3;pepDA_2,Dipeptidase A,DLKHCADP_01417;DLKHCADP_01418,FKLDPHGP_00996
tagK_2,tagK_2,D-tagatose-1-phosphate kinase,DLKHCADP_00210,FKLDPHGP_00890
frc_1~~~frc_2~~~frc,frc_1;frc_2;frc,Formyl-CoA:oxalate CoA-transferase,DLKHCADP_01421;DLKHCADP_01420,FKLDPHGP_00987
yedJ,yedJ,putative protein YedJ,DLKHCADP_00340,FKLDPHGP_00923
eno_2~~~eno_3,eno_2;eno_3,Enolase,DLKHCADP_01412;DLKHCADP_01413,FKLDPHGP_00992
aimA,aimA,Glutamate/serine transporter AimA,DLKHCADP_01372,FKLDPHGP_01002
bglH_2~~~bglA_1~~~bglH_1,bglH_2;bglA_1;bglH_1,Aryl-phospho-beta-D-glucosidase BglH;6-phospho-beta-glucosidase BglA,DLKHCADP_00374;DLKHCADP_00373,FKLDPHGP_00933
yfdH,yfdH,Prophage bactoprenol glucosyl transferase,DLKHCADP_00350,FKLDPHGP_00912
group_217,,hypothetical protein,DLKHCADP_00382,FKLDPHGP_00925
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],DLKHCADP_00220,FKLDPHGP_00973
group_216,,hypothetical protein,DLKHCADP_00366,FKLDPHGP_00940
yvdM,yvdM,Beta-phosphoglucomutase,DLKHCADP_00247,FKLDPHGP_00959
cytR,cytR,HTH-type transcriptional repressor CytR,DLKHCADP_00243,FKLDPHGP_00955
metG_1~~~metG,metG_1;metG,Methionine--tRNA ligase,DLKHCADP_00235,FKLDPHGP_00947
dexB,dexB,Glucan 16-alpha-glucosidase,DLKHCADP_00211,FKLDPHGP_00964
pyrG,pyrG,CTP synthase,DLKHCADP_00215,FKLDPHGP_00968
lacX_2~~~lacX_1,lacX_2;lacX_1;,Protein LacX plasmid;hypothetical protein,DLKHCADP_00347,FKLDPHGP_00915;FKLDPHGP_00916
iolU,iolU,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,DLKHCADP_00357,FKLDPHGP_00905
malL_1,malL_1,Oligo-16-glucosidase,DLKHCADP_00244,FKLDPHGP_00956
pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),DLKHCADP_00206,FKLDPHGP_00894
kefC,kefC,Glutathione-regulated potassium-efflux system protein KefC,DLKHCADP_00358,FKLDPHGP_00904
group_214,,hypothetical protein,DLKHCADP_01244,FKLDPHGP_01008
ldh_2,ldh_2,L-lactate dehydrogenase,DLKHCADP_01245,FKLDPHGP_01009
prs_1,prs_1,Ribose-phosphate pyrophosphokinase,DLKHCADP_00242,FKLDPHGP_00954
group_213,,hypothetical protein,DLKHCADP_00224,FKLDPHGP_00977
group_212,,hypothetical protein,DLKHCADP_00207,FKLDPHGP_00893
bbmA,bbmA,Intracellular maltogenic amylase,DLKHCADP_00245,FKLDPHGP_00957
gpmA_1,gpmA_1,23-bisphosphoglycerate-dependent phosphoglycerate mutase,DLKHCADP_00353,FKLDPHGP_00909
mgtB_2,mgtB_2,Magnesium-transporting ATPase P-type 1,DLKHCADP_00360,FKLDPHGP_00946
group_211,,hypothetical protein,DLKHCADP_00378,FKLDPHGP_00929
oxc,oxc,Oxalyl-CoA decarboxylase,DLKHCADP_01422,FKLDPHGP_00988
yydK,yydK,putative HTH-type transcriptional regulator YydK,DLKHCADP_00376,FKLDPHGP_00931
group_210,,hypothetical protein,DLKHCADP_00231,FKLDPHGP_00984
group_209,,hypothetical protein,DLKHCADP_00227,FKLDPHGP_00980
lacD,lacD,Tagatose 16-diphosphate aldolase,DLKHCADP_00192,FKLDPHGP_00887
group_208,,hypothetical protein,DLKHCADP_00198,FKLDPHGP_00902
group_207,,hypothetical protein,DLKHCADP_00203,FKLDPHGP_00897
glyA_1~~~glyA,glyA_1;glyA,Serine hydroxymethyltransferase,DLKHCADP_01379,FKLDPHGP_00997
group_206,,hypothetical protein,DLKHCADP_00354,FKLDPHGP_00908
group_205,,hypothetical protein,DLKHCADP_00213,FKLDPHGP_00966
group_204,,hypothetical protein,DLKHCADP_01565,FKLDPHGP_00881
group_203,,hypothetical protein,DLKHCADP_00349,FKLDPHGP_00913
group_202,,hypothetical protein,DLKHCADP_01414,FKLDPHGP_00993
group_201,,hypothetical protein,DLKHCADP_00199,FKLDPHGP_00901
group_200,,hypothetical protein,DLKHCADP_01381,FKLDPHGP_00999
trpS2,trpS2,Tryptophan--tRNA ligase 2,DLKHCADP_00363,FKLDPHGP_00943
group_199,,hypothetical protein,DLKHCADP_00351,FKLDPHGP_00911
gmuR_1,gmuR_1,HTH-type transcriptional regulator GmuR,DLKHCADP_00372,FKLDPHGP_00934
group_198,,hypothetical protein,DLKHCADP_00202,FKLDPHGP_00898
group_197,,hypothetical protein,DLKHCADP_00209,FKLDPHGP_00891
group_196,,hypothetical protein,DLKHCADP_01416,FKLDPHGP_00995
pepO_2,pepO_2,Neutral endopeptidase,DLKHCADP_00208,FKLDPHGP_00892
kup_1,kup_1,Low affinity potassium transport system protein Kup,DLKHCADP_00204,FKLDPHGP_00896
group_195,,Acid shock protein,DLKHCADP_00380,FKLDPHGP_00927
kup_2,kup_2,Low affinity potassium transport system protein Kup,DLKHCADP_00205,FKLDPHGP_00895
group_194,,hypothetical protein,DLKHCADP_01415,FKLDPHGP_00994
msmX,msmX,Oligosaccharides import ATP-binding protein MsmX,DLKHCADP_00248,FKLDPHGP_00960
ftsH,ftsH,ATP-dependent zinc metalloprotease FtsH,DLKHCADP_01242,FKLDPHGP_01016
glvR,glvR,HTH-type transcriptional regulator GlvR,DLKHCADP_00190,FKLDPHGP_00889
nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,DLKHCADP_01564,FKLDPHGP_00880
brpA,brpA,Biofilm regulatory protein A,DLKHCADP_00346,FKLDPHGP_00917
greA_1,greA_1,Transcription elongation factor GreA,DLKHCADP_00381,FKLDPHGP_00926
agaA_2,agaA_2,Alpha-galactosidase AgaA,DLKHCADP_01380,FKLDPHGP_00998
group_192,,hypothetical protein,DLKHCADP_00228,FKLDPHGP_00981
malP,malP,Maltose phosphorylase,DLKHCADP_00246,FKLDPHGP_00958
thiQ,thiQ,Thiamine import ATP-binding protein ThiQ,DLKHCADP_01383,FKLDPHGP_01001
dtd3,dtd3,D-aminoacyl-tRNA deacylase,DLKHCADP_00236,FKLDPHGP_00948
alr,alr,Alanine racemase,DLKHCADP_01377,FKLDPHGP_01007
group_191,,hypothetical protein,DLKHCADP_00219,FKLDPHGP_00972
group_190,,hypothetical protein,DLKHCADP_00356,FKLDPHGP_00906
eno_1,eno_1,Enolase,DLKHCADP_01411,FKLDPHGP_00991
group_189,,hypothetical protein,DLKHCADP_00201,FKLDPHGP_00899
tadA_2,tadA_2,tRNA-specific adenosine deaminase,DLKHCADP_00362,FKLDPHGP_00944
group_188,,hypothetical protein,DLKHCADP_01243,FKLDPHGP_01017
group_187,,hypothetical protein,DLKHCADP_01423,FKLDPHGP_00989
smc_1,smc_1,Chromosome partition protein Smc,DLKHCADP_00191,FKLDPHGP_00888
group_186,,hypothetical protein,DLKHCADP_00344,FKLDPHGP_00919
group_185,,hypothetical protein,DLKHCADP_00233,FKLDPHGP_00986
group_184,,hypothetical protein,DLKHCADP_01567,FKLDPHGP_00883
mfd,mfd,Transcription-repair-coupling factor,DLKHCADP_01247,FKLDPHGP_01011
ogt,ogt,Methylated-DNA--protein-cysteine methyltransferase constitutive,DLKHCADP_00232,FKLDPHGP_00985
ganS,ganS,Galactooligosaccharide-binding protein,DLKHCADP_00249,FKLDPHGP_00961
veg,veg,Protein Veg,DLKHCADP_00239,FKLDPHGP_00951
group_182,,hypothetical protein,DLKHCADP_00193,FKLDPHGP_00886
group_181,,hypothetical protein,DLKHCADP_00200,FKLDPHGP_00900
rqcP,rqcP,RQC P-site tRNA stabilizing factor,DLKHCADP_01248,FKLDPHGP_01012
group_180,,hypothetical protein,DLKHCADP_00174,FKLDPHGP_00403
rpsT,rpsT,Small ribosomal subunit protein bS20,DLKHCADP_00019,FKLDPHGP_00645
group_178,,hypothetical protein,DLKHCADP_00109,FKLDPHGP_00543
group_177,,hypothetical protein,DLKHCADP_00883,FKLDPHGP_00445
rpsO,rpsO,Small ribosomal subunit protein uS15,DLKHCADP_00018,FKLDPHGP_00644
